,name,keyword,value,category
19100,"programming languages, part a",start,4,Computer Science
19101,"programming languages, part a",assignment,4,Computer Science
19102,"programming languages, part a",equivalent,4,Computer Science
19103,"programming languages, part a",expressions,4,Computer Science
19104,"programming languages, part a",nest,4,Computer Science
19105,"programming languages, part a",note,4,Computer Science
19106,"programming languages, part a",file,4,Computer Science
19107,data management for clinical research,data,33,Health
19108,data management for clinical research,study,13,Health
19109,data management for clinical research,research,12,Health
19110,data management for clinical research,management,7,Health
19111,data management for clinical research,quiz,7,Health
19112,data management for clinical research,survey,7,Health
19113,data management for clinical research,walkthrough,7,Health
19114,data management for clinical research,concepts,6,Health
19115,data management for clinical research,clinical,5,Health
19116,data management for clinical research,review,5,Health
19117,data management for clinical research,plan,4,Health
19118,data management for clinical research,practice,4,Health
19119,data management for clinical research,standards,4,Health
19120,data management for clinical research,process,4,Health
19121,data management for clinical research,electronic,4,Health
19122,data management for clinical research,edc,4,Health
19123,data management for clinical research,redcap,4,Health
19124,data management for clinical research,overview,4,Health
19125,data management for clinical research,share,4,Health
19126,data management for clinical research,add,4,Health
19127,data management for clinical research,form,4,Health
19128,data management for clinical research,health,3,Health
19129,data management for clinical research,collection,3,Health
19130,data management for clinical research,set,3,Health
19131,data management for clinical research,also,3,Health
19132,data management for clinical research,design,3,Health
19133,data management for clinical research,cover,3,Health
19134,data management for clinical research,capture,3,Health
19135,data management for clinical research,instrument,3,Health
19136,data management for clinical research,quality,3,Health
19137,data management for clinical research,activities,3,Health
19138,data management for clinical research,wrap,3,Health
19139,data management for clinical research,resource,3,Health
19140,web development with java spring framework,spring,24,Computer Science
19141,web development with java spring framework,test,16,Computer Science
19142,web development with java spring framework,web,12,Computer Science
19143,web development with java spring framework,controller,11,Computer Science
19144,web development with java spring framework,framework,10,Computer Science
19145,web development with java spring framework,application,10,Computer Science
19146,web development with java spring framework,java,9,Computer Science
19147,web development with java spring framework,note,9,Computer Science
19148,web development with java spring framework,create,8,Computer Science
19149,web development with java spring framework,development,7,Computer Science
19150,web development with java spring framework,knowledge,7,Computer Science
19151,web development with java spring framework,simple,7,Computer Science
19152,web development with java spring framework,rest,7,Computer Science
19153,web development with java spring framework,develop,6,Computer Science
19154,web development with java spring framework,service,6,Computer Science
19155,web development with java spring framework,object,6,Computer Science
19156,web development with java spring framework,mvc,5,Computer Science
19157,web development with java spring framework,dependency,5,Computer Science
19158,web development with java spring framework,data,5,Computer Science
19159,web development with java spring framework,overview,5,Computer Science
19160,web development with java spring framework,summarize,5,Computer Science
19161,web development with java spring framework,assessment,5,Computer Science
19162,web development with java spring framework,hibernate,4,Computer Science
19163,web development with java spring framework,crud,4,Computer Science
19164,web development with java spring framework,injection,4,Computer Science
19165,web development with java spring framework,bean,4,Computer Science
19166,web development with java spring framework,model,4,Computer Science
19167,web development with java spring framework,view,4,Computer Science
19168,web development with java spring framework,example,4,Computer Science
19169,web development with java spring framework,study,3,Computer Science
19170,web development with java spring framework,developer,3,Computer Science
19171,web development with java spring framework,access,3,Computer Science
19172,web development with java spring framework,json,3,Computer Science
19173,fundamentals of music theory,chord,9,Arts and Humanities
19174,fundamentals of music theory,key,7,Arts and Humanities
19175,fundamentals of music theory,music,6,Arts and Humanities
19176,fundamentals of music theory,theory,3,Arts and Humanities
19177,fundamentals of music theory,listen,3,Arts and Humanities
19178,fundamentals of music theory,scale,3,Arts and Humanities
19179,fundamentals of music theory,intervals,3,Arts and Humanities
19180,fundamentals of music theory,clefs,3,Arts and Humanities
19181,fundamentals of music theory,form,3,Arts and Humanities
19182,fundamentals of music theory,meter,3,Arts and Humanities
19183,fundamentals of music theory,phrase,3,Arts and Humanities
19184,fundamentals of music theory,note,3,Arts and Humanities
19185,fundamentals of music theory,fundamentals,2,Arts and Humanities
19186,fundamentals of music theory,western,2,Arts and Humanities
19187,fundamentals of music theory,cover,2,Arts and Humanities
19188,fundamentals of music theory,musical,2,Arts and Humanities
19189,fundamentals of music theory,octaves,2,Arts and Humanities
19190,fundamentals of music theory,primary,2,Arts and Humanities
19191,fundamentals of music theory,sharps,2,Arts and Humanities
19192,fundamentals of music theory,flats,2,Arts and Humanities
19193,fundamentals of music theory,signatures,2,Arts and Humanities
19194,fundamentals of music theory,minor,2,Arts and Humanities
19195,fundamentals of music theory,ledger,2,Arts and Humanities
19196,fundamentals of music theory,line,2,Arts and Humanities
19197,fundamentals of music theory,rhythmic,2,Arts and Humanities
19198,fundamentals of music theory,duration,2,Arts and Humanities
19199,fundamentals of music theory,tuplets,2,Arts and Humanities
19200,fundamentals of music theory,tie,2,Arts and Humanities
19201,fundamentals of music theory,dot,2,Arts and Humanities
19202,fundamentals of music theory,anacrusis,2,Arts and Humanities
19203,fundamentals of music theory,structure,2,Arts and Humanities
19204,fundamentals of music theory,elaborate,2,Arts and Humanities
19205,fundamentals of music theory,build,2,Arts and Humanities
19206,global diplomacy – diplomacy in the modern world,diplomacy,37,Social Sciences
19207,global diplomacy – diplomacy in the modern world,global,16,Social Sciences
19208,global diplomacy – diplomacy in the modern world,world,7,Social Sciences
19209,global diplomacy – diplomacy in the modern world,modern,6,Social Sciences
